tenure_months,monthly_spend,support_calls,promo_eligible,debt_ratio,age,is_international,churn
10.0,32.55695675415469,3.0,1.0,0.473633392089915,36.0,0.0,1
27.0,70.8740403385846,8.0,1.0,0.20144710212655445,18.0,0.0,0
61.0,69.63598531251165,10.0,1.0,0.13458146043458832,18.0,0.0,0
,116.53274491677452,10.0,1.0,0.2259721640719964,53.0,0.0,1
23.0,27.097038967701778,1.0,1.0,0.5350731105834097,72.0,0.0,0
18.0,152.6866246689886,5.0,1.0,0.1961534225897591,58.0,1.0,1
68.0,82.18429341360748,3.0,0.0,0.2338101374748829,,0.0,0
31.0,78.17464583413775,2.0,0.0,0.08010402987406744,58.0,1.0,0
3.0,93.19941973562635,10.0,0.0,0.3984850472026227,43.0,1.0,1
15.0,69.69557168786565,2.0,0.0,0.2508496950965491,34.0,,0
55.0,117.94757882509546,11.0,0.0,0.27384967224524726,24.0,0.0,1
31.0,89.69374828240471,3.0,1.0,0.1596989839648969,25.0,1.0,0
46.0,70.14744975707094,3.0,0.0,0.27207835521302315,71.0,1.0,0
56.0,138.7636200977508,4.0,1.0,0.31482125845339587,59.0,1.0,0
62.0,90.1541248170518,2.0,1.0,0.29476251799536207,20.0,1.0,0
59.0,77.67158072038842,3.0,1.0,0.24643936862075216,78.0,0.0,1
30.0,136.43949537247482,1.0,1.0,,29.0,1.0,0
31.0,90.66511317725487,6.0,0.0,0.2852104418101981,31.0,0.0,0
38.0,101.46796449523697,9.0,1.0,0.1406087229766813,25.0,0.0,1
25.0,27.001193932413848,0.0,0.0,0.40664505155579583,63.0,1.0,0
64.0,117.79597893080128,5.0,0.0,0.14920333107723094,34.0,1.0,0
4.0,10.398981747724903,8.0,1.0,0.4050976017607784,40.0,0.0,1
27.0,45.929512050963865,3.0,1.0,0.268863676473506,56.0,1.0,0
52.0,82.38652000729913,5.0,0.0,0.2282695754604806,72.0,1.0,0
12.0,96.60039554656214,8.0,0.0,0.08137056502090109,54.0,1.0,0
65.0,49.46518201771194,,0.0,0.022985608676830544,71.0,1.0,1
16.0,42.06394915228595,3.0,1.0,0.08662430538156647,44.0,1.0,0
47.0,62.294367193360756,10.0,0.0,0.30296766001491676,27.0,1.0,1
34.0,83.8590056245741,10.0,1.0,0.15866226699894587,30.0,0.0,0
18.0,84.27421448717308,4.0,0.0,0.1385298369787322,59.0,1.0,1
,10.0,9.0,1.0,0.10075631447698982,47.0,0.0,0
51.0,110.15054373651985,5.0,1.0,0.4917122082668677,42.0,0.0,0
33.0,66.60864440245686,11.0,0.0,0.27726856920759746,29.0,1.0,1
68.0,66.8290122250006,4.0,1.0,0.5046148507205682,21.0,1.0,1
32.0,131.95362273634538,0.0,1.0,0.6293119170400272,71.0,1.0,0
30.0,,11.0,0.0,0.3529467230602739,39.0,0.0,1
12.0,161.40112299620174,10.0,0.0,0.2015531424244045,31.0,0.0,1
54.0,101.44159384580442,5.0,0.0,0.2830014370097311,76.0,0.0,0
69.0,147.84349896265488,5.0,1.0,0.14841752086111468,22.0,1.0,0
20.0,110.0957614411939,9.0,1.0,0.4201408198436359,76.0,1.0,1
51.0,81.40286978278598,2.0,1.0,0.20098785476303505,27.0,1.0,0
1.0,52.39831834089633,,1.0,0.39271515320962613,80.0,0.0,1
49.0,113.7655181746797,11.0,0.0,0.30487059310402087,66.0,0.0,1
21.0,135.1107223373004,2.0,1.0,0.36307621304959264,48.0,0.0,0
51.0,68.2304423247029,10.0,1.0,0.30790089034944695,26.0,1.0,1
71.0,72.36584262181468,0.0,0.0,0.24579439857141197,30.0,0.0,0
51.0,119.7075141613783,6.0,1.0,0.14634938156552443,,0.0,0
59.0,93.64172581526091,11.0,1.0,0.44770841794441174,56.0,0.0,1
0.0,73.40877615177388,0.0,0.0,0.6346484403755069,45.0,0.0,0
16.0,71.52950486517487,0.0,0.0,0.2563703171683306,58.0,1.0,0
42.0,87.87060760254082,4.0,1.0,0.3161647301090639,47.0,0.0,0
50.0,18.354781566793108,3.0,1.0,0.13441386109016282,23.0,0.0,1
23.0,24.123170380624046,5.0,1.0,0.5655739581790014,65.0,0.0,1
71.0,29.07414281072171,3.0,1.0,0.1955891905636059,32.0,0.0,0
33.0,118.26275636003666,10.0,0.0,0.037822966373103256,59.0,1.0,1
69.0,81.82904886489985,9.0,0.0,0.07827260042071646,,1.0,0
35.0,67.54729186006773,8.0,1.0,0.03463558801236412,21.0,0.0,0
48.0,102.60064958548925,9.0,0.0,0.18235248516672192,39.0,0.0,1
35.0,88.30497153780074,7.0,1.0,0.05660855302690186,72.0,1.0,1
30.0,71.52761394428093,1.0,1.0,0.49226717142704085,80.0,1.0,0
22.0,116.19062166246795,4.0,0.0,0.3227241466713641,55.0,0.0,0
24.0,93.93159623758488,10.0,1.0,0.19858985002590263,74.0,1.0,1
49.0,71.79213778478578,11.0,,0.2977753253554858,35.0,0.0,1
13.0,48.331119091758964,10.0,0.0,0.07699724000435827,41.0,1.0,1
69.0,87.58454120810642,5.0,1.0,0.21048913364818406,34.0,0.0,0
37.0,118.47738334191867,7.0,0.0,0.14354645059878912,45.0,,1
4.0,82.92479159648747,9.0,0.0,0.488475729131069,23.0,1.0,1
61.0,61.23744030132147,9.0,1.0,0.4014852899299412,64.0,0.0,1
6.0,57.25587515963302,2.0,1.0,0.28968131052689544,78.0,0.0,1
32.0,88.8131940335416,8.0,0.0,0.32686586020510633,69.0,1.0,1
1.0,56.451684426037914,8.0,1.0,0.34186332520631935,61.0,0.0,1
39.0,70.86309932548983,6.0,1.0,0.1842199628787707,62.0,1.0,0
43.0,154.6206391994063,6.0,0.0,0.27636810072536466,38.0,0.0,0
26.0,157.3293686691976,4.0,0.0,0.34859036193496235,60.0,1.0,0
62.0,108.16183276637761,10.0,0.0,0.3823610482923555,47.0,0.0,1
25.0,134.97886013204158,1.0,0.0,0.5332391471855749,29.0,1.0,0
4.0,131.0995857474784,1.0,1.0,0.2849342350315802,48.0,0.0,0
55.0,58.79666159749448,6.0,1.0,0.15709572168180258,26.0,,0
51.0,105.032532615649,7.0,0.0,0.34552157970136804,49.0,0.0,1
71.0,105.05644886549933,10.0,1.0,0.09439947024723805,45.0,1.0,0
0.0,120.20144628912755,1.0,0.0,0.16426150206288925,73.0,1.0,0
49.0,53.900221302543805,1.0,1.0,0.14653562058597625,76.0,1.0,0
61.0,52.37016670891434,4.0,1.0,0.20339540595652544,68.0,0.0,0
7.0,76.99885788220774,0.0,0.0,0.3461592885684112,63.0,1.0,1
9.0,71.33975649751059,1.0,1.0,0.121815877635016,71.0,0.0,0
33.0,42.04373158388759,8.0,0.0,0.6894399428077245,75.0,0.0,1
40.0,34.30894527934188,4.0,0.0,0.05076845918675679,74.0,0.0,1
14.0,93.58465881465686,9.0,1.0,0.11295981611866006,56.0,1.0,0
36.0,83.6893332073048,3.0,1.0,0.2845572748725509,20.0,0.0,0
50.0,73.51505113775625,4.0,0.0,0.7831847051514071,61.0,0.0,1
58.0,85.84538576266868,5.0,0.0,0.16025405634665071,,0.0,0
53.0,118.2806394494499,4.0,0.0,0.4920519632963419,18.0,1.0,0
67.0,110.92241883697321,11.0,0.0,0.23573140409848106,75.0,0.0,1
71.0,51.31032706185911,11.0,1.0,0.1438503923083399,30.0,0.0,0
64.0,75.278328006584,5.0,1.0,0.25359763237438226,73.0,1.0,1
44.0,113.7563521535321,7.0,1.0,0.1678274137705776,69.0,1.0,0
42.0,83.52601941621583,10.0,0.0,0.07826851472038819,75.0,1.0,1
46.0,99.19284052809797,1.0,1.0,0.17611692072481708,49.0,0.0,0
57.0,51.66856122285407,4.0,0.0,0.06533189824289241,28.0,1.0,0
45.0,104.87750934236371,8.0,0.0,0.06980493877275751,61.0,1.0,1
12.0,81.38050747497162,0.0,0.0,0.31426974391864315,63.0,0.0,0
63.0,114.94445705237001,10.0,0.0,0.19645694026212368,74.0,1.0,1
47.0,30.526470353558132,8.0,0.0,0.21345498172330923,52.0,1.0,1
25.0,93.69024937150571,5.0,1.0,0.26202724378818615,69.0,0.0,0
30.0,42.34612673596111,5.0,1.0,0.3299434687290199,55.0,0.0,0
68.0,136.92056029685068,6.0,0.0,0.046461297810824365,20.0,1.0,0
25.0,85.97580630849062,11.0,0.0,0.4189952518326758,54.0,0.0,1
58.0,70.08787535662502,7.0,1.0,0.3184513105312057,70.0,0.0,0
61.0,45.87319523943996,10.0,1.0,0.36758770986996536,63.0,1.0,1
31.0,101.89799932674589,10.0,1.0,0.2699489261367268,19.0,1.0,1
2.0,35.27322664690822,4.0,1.0,0.3265168934280899,74.0,1.0,1
28.0,73.72566266400646,5.0,1.0,0.7053571631530043,49.0,1.0,0
66.0,89.68540822067882,8.0,1.0,0.4542479527828894,61.0,0.0,1
66.0,96.14834602327625,7.0,0.0,0.19074065173885515,33.0,1.0,1
66.0,90.52281855257687,4.0,0.0,0.028889470715044697,34.0,0.0,0
66.0,40.59520486589018,3.0,0.0,0.5363802556947632,56.0,1.0,1
28.0,68.45944547119221,7.0,0.0,0.09713044592250578,76.0,0.0,1
50.0,94.99345774707749,5.0,0.0,0.18076908946103767,72.0,1.0,0
1.0,45.08054959232239,6.0,1.0,0.5969337517538337,71.0,0.0,1
67.0,101.11093821666509,5.0,1.0,0.2542865105239191,18.0,0.0,0
45.0,74.13063789916939,5.0,1.0,0.7605225802460026,69.0,1.0,1
70.0,74.14862547167593,7.0,0.0,0.3424602202427243,42.0,0.0,0
22.0,55.780664666764814,3.0,0.0,0.14308156867389996,76.0,1.0,1
36.0,84.09329410555435,11.0,1.0,0.31078385263539104,37.0,1.0,0
61.0,65.44072063238077,5.0,0.0,0.344695016328721,24.0,1.0,0
31.0,117.00218570709265,6.0,0.0,0.489118441043293,68.0,0.0,0
65.0,93.50764623064593,1.0,1.0,0.23871809480719697,80.0,0.0,0
4.0,99.24516519352612,4.0,1.0,0.054114219164861935,73.0,1.0,0
55.0,107.94086370138379,10.0,0.0,0.2397103983011814,65.0,0.0,1
51.0,89.74124957685484,1.0,1.0,0.18309647867829082,68.0,1.0,0
37.0,87.85617602458592,10.0,1.0,0.34184157953560956,54.0,0.0,0
60.0,10.0,6.0,0.0,0.1180538550923363,64.0,0.0,0
10.0,94.68500563842485,10.0,0.0,0.13274002538266236,47.0,1.0,1
34.0,81.55348705314063,6.0,0.0,0.10819772142101292,19.0,0.0,0
59.0,53.9402030679378,10.0,0.0,0.03308123682961455,65.0,0.0,1
59.0,163.03299227944268,5.0,0.0,0.06670007574215574,76.0,0.0,0
60.0,88.53958181297355,4.0,1.0,0.05368413459972497,51.0,1.0,0
68.0,46.46951551862435,4.0,0.0,0.4540522324673668,72.0,0.0,1
41.0,29.937556938483638,0.0,0.0,0.14850169284277764,76.0,0.0,0
17.0,96.02202840792644,11.0,0.0,0.08859686881779781,20.0,0.0,1
68.0,126.33881145979427,5.0,1.0,0.5071871729292168,54.0,0.0,0
54.0,124.25193962854053,8.0,1.0,0.20586550333852185,73.0,1.0,1
37.0,62.621015219045844,9.0,0.0,0.37206762292127393,66.0,1.0,1
10.0,98.89705888399972,8.0,0.0,0.11902014588489442,68.0,0.0,1
23.0,158.15455606582879,10.0,0.0,0.32234011867467177,74.0,0.0,1
5.0,45.30760882600127,0.0,1.0,0.3709884300311305,68.0,1.0,0
14.0,56.15623272181337,8.0,0.0,0.19549009482696736,56.0,0.0,1
65.0,61.69494994017941,11.0,0.0,0.24562608227496177,36.0,1.0,1
60.0,40.145301540692294,1.0,0.0,0.16953401202354618,60.0,1.0,1
28.0,77.28537358923673,8.0,0.0,0.38334829715510915,80.0,0.0,1
16.0,123.63962824645671,0.0,0.0,0.5595352703700501,48.0,1.0,0
32.0,52.184542268603685,5.0,0.0,0.24779620213905823,35.0,1.0,0
21.0,114.83933630828707,3.0,0.0,0.26421835552765843,49.0,0.0,0
67.0,51.278374825886985,9.0,0.0,0.27965684818095843,48.0,1.0,1
14.0,67.13061181486108,9.0,0.0,,30.0,0.0,1
62.0,134.15035569255352,2.0,1.0,0.1376966893841494,78.0,1.0,0
64.0,56.38135569547109,4.0,1.0,0.22696986817758907,40.0,1.0,0
1.0,70.51208490819681,5.0,0.0,0.16027630004664656,33.0,1.0,1
62.0,99.0123978746664,9.0,0.0,0.5836025467813251,18.0,1.0,1
0.0,52.82367304967208,7.0,0.0,0.5262888838819316,64.0,1.0,1
59.0,73.0352327208244,6.0,1.0,0.2823157590980134,38.0,1.0,0
52.0,118.78120297481684,5.0,1.0,0.2163706456685016,26.0,0.0,0
29.0,47.938553412039745,2.0,1.0,0.48182152286484137,57.0,0.0,0
9.0,29.840144638128372,3.0,0.0,0.2478149301058934,70.0,1.0,1
10.0,97.38443756913937,3.0,1.0,0.18913198348455235,31.0,0.0,0
51.0,54.288029266218686,9.0,0.0,0.26294034381470716,56.0,1.0,1
0.0,60.50082623700692,0.0,1.0,0.18622693499447454,79.0,0.0,0
61.0,77.32874024157576,0.0,1.0,0.30766094306055136,21.0,1.0,0
25.0,51.289157364307734,10.0,0.0,0.13167484066944773,63.0,0.0,1
15.0,100.7978099058688,6.0,1.0,0.20713317131750308,31.0,0.0,0
20.0,13.451489151890812,10.0,1.0,0.46784405764752324,37.0,0.0,1
16.0,121.99313136898311,2.0,1.0,0.4782982320718857,34.0,1.0,0
70.0,95.37662832735424,7.0,0.0,0.5108441075340195,39.0,1.0,1
44.0,70.62243572706811,3.0,1.0,0.2205876955569039,54.0,1.0,1
36.0,78.21192183243409,10.0,1.0,0.1701470914440082,21.0,1.0,1
66.0,79.12375044946859,6.0,1.0,0.4732795523689261,55.0,0.0,1
18.0,79.4399105802818,3.0,0.0,0.2104483998457921,35.0,0.0,0
18.0,78.27770921168643,1.0,0.0,0.6679035733750314,56.0,0.0,0
8.0,82.72981442444136,4.0,0.0,0.48496986898101746,34.0,0.0,1
64.0,57.21689758056884,8.0,1.0,0.11027460744484592,30.0,1.0,0
31.0,114.92398485089794,7.0,1.0,0.18213700682272219,,0.0,0
31.0,66.78960101954404,1.0,0.0,0.1767364266803896,45.0,1.0,0
3.0,119.22409591241242,11.0,0.0,0.3294911913336095,75.0,0.0,1
37.0,46.622602464207915,8.0,1.0,0.17223557077354287,45.0,1.0,0
62.0,136.4644199643993,7.0,0.0,0.10514007596224959,52.0,0.0,0
19.0,95.09977223379984,4.0,0.0,0.2712649728305014,21.0,1.0,0
23.0,90.20586250488525,2.0,1.0,0.03509779468872698,32.0,0.0,0
32.0,24.647239454091185,6.0,0.0,0.5061327411670251,21.0,1.0,0
11.0,105.8964100264392,3.0,1.0,0.08973473259069445,47.0,0.0,0
2.0,89.01872548525408,11.0,1.0,0.2896898406437014,26.0,1.0,1
23.0,26.861612577792158,2.0,0.0,0.5117957636716448,63.0,0.0,0
66.0,86.81907027140359,7.0,1.0,0.4695129972909264,41.0,1.0,0
46.0,140.45938370362333,11.0,1.0,0.19624175290867568,53.0,,1
18.0,97.72755814100964,11.0,0.0,0.26429657323011946,75.0,0.0,1
64.0,70.18758104266836,2.0,1.0,0.06465929493133774,74.0,0.0,0
17.0,109.07413906529156,2.0,1.0,0.4812538332451035,52.0,0.0,1
17.0,135.47852985550273,4.0,1.0,0.10561122376853614,25.0,0.0,0
71.0,99.9682023771219,6.0,0.0,0.11546712144473473,33.0,1.0,0
64.0,10.0,3.0,0.0,0.3661270938075726,43.0,1.0,0
32.0,82.56979648780826,1.0,1.0,0.07951262241351718,61.0,1.0,0
57.0,49.861319016091926,11.0,1.0,0.16379277058818092,24.0,0.0,0
69.0,63.03051252518832,11.0,0.0,0.45744608896205985,63.0,1.0,1
61.0,66.5316458840971,3.0,1.0,0.5562870288224906,51.0,1.0,0
35.0,39.37993252585591,8.0,0.0,0.13947547877662053,52.0,0.0,1
1.0,152.28538755149205,3.0,0.0,0.21724077106179662,56.0,0.0,0
26.0,52.75232770002342,5.0,1.0,0.24815329350087487,56.0,0.0,1
37.0,118.00404757040278,11.0,1.0,0.11345028588572041,55.0,0.0,1
8.0,89.2943286476698,11.0,0.0,0.17423990724888896,50.0,1.0,1
38.0,66.0534259311186,9.0,0.0,0.29794169594097086,36.0,1.0,1
28.0,83.73495329443044,8.0,1.0,0.09259624949062871,31.0,0.0,0
9.0,82.81841352925575,1.0,1.0,0.17571418862585683,68.0,0.0,0
34.0,92.46941641388601,8.0,0.0,0.20114599331053057,80.0,0.0,1
58.0,70.32352959406803,3.0,0.0,0.12870201207904838,79.0,0.0,0
37.0,68.47207039796247,5.0,0.0,0.2195979727749086,27.0,0.0,0
35.0,54.41035144528964,6.0,1.0,0.39652501740317886,26.0,1.0,0
12.0,132.77680253836348,3.0,1.0,0.11692998758957154,43.0,1.0,0
,130.60437172047324,9.0,0.0,,18.0,1.0,1
7.0,87.46973693856569,7.0,1.0,0.2951670010566995,80.0,0.0,0
39.0,18.51469293781659,3.0,1.0,0.34138944071708466,30.0,1.0,0
55.0,77.14690394628352,9.0,0.0,0.16591678046971192,41.0,1.0,1
,10.0,8.0,1.0,0.1759732720387963,80.0,0.0,1
56.0,68.21008928912622,8.0,0.0,0.12347362819876274,54.0,1.0,0
45.0,106.28374098062731,1.0,1.0,0.24560522441613705,44.0,0.0,0
46.0,105.446844103301,8.0,1.0,0.28320315517393213,21.0,0.0,0
22.0,168.7907441201478,5.0,0.0,0.46409264331300837,33.0,0.0,1
61.0,90.56848445270406,2.0,1.0,0.5098421150364689,52.0,1.0,0
48.0,54.05771853148747,2.0,1.0,0.36729858178162134,76.0,1.0,1
58.0,65.43258473028058,0.0,1.0,0.2917036687401918,33.0,1.0,0
9.0,71.25691237247702,9.0,1.0,0.23235011153600812,77.0,1.0,1
25.0,96.46170156172592,3.0,0.0,0.39395553759285046,78.0,0.0,1
35.0,102.2904544642355,0.0,1.0,0.127218436468139,59.0,0.0,0
49.0,75.20274374292593,9.0,1.0,0.6725877209538005,67.0,1.0,1
15.0,50.49078857408085,8.0,1.0,0.35971411838098155,52.0,1.0,1
16.0,97.65464647515194,3.0,1.0,0.21293196786203072,76.0,0.0,0
59.0,92.72954006796564,1.0,0.0,0.17696016351543548,37.0,0.0,0
64.0,136.9531655746885,6.0,1.0,0.047973046584767885,49.0,0.0,0
47.0,72.72847553761056,7.0,0.0,0.21555385557087312,62.0,1.0,1
55.0,82.3454836712222,9.0,0.0,0.23421239313849077,75.0,1.0,1
68.0,103.83652399052708,10.0,0.0,0.4805754132257434,59.0,1.0,0
70.0,98.80681931434019,10.0,0.0,0.34636780541681417,44.0,,1
37.0,37.454791611981086,5.0,0.0,0.1217218920125689,80.0,0.0,0
28.0,93.67479009875605,7.0,1.0,0.13066448631767363,68.0,0.0,1
38.0,119.8734987519828,9.0,0.0,0.05304272125811177,38.0,0.0,0
3.0,122.47962326032845,7.0,0.0,0.16329101144906302,19.0,1.0,1
29.0,70.71170325053501,0.0,0.0,0.7918628309793044,61.0,1.0,0
55.0,69.35712791472629,2.0,1.0,0.1558685499390074,76.0,0.0,0
0.0,27.34147999967434,9.0,1.0,0.06817802507574203,77.0,,1
20.0,165.35317306468093,7.0,1.0,0.49336915436000683,26.0,0.0,0
43.0,79.72426322880305,11.0,0.0,0.18757015274739589,27.0,1.0,1
,129.95571276788672,10.0,0.0,0.30641878281360496,64.0,0.0,1
22.0,85.69974281204615,2.0,0.0,0.6546331344279026,42.0,1.0,0
49.0,52.38344266189416,8.0,1.0,0.3339456684189291,74.0,1.0,0
61.0,81.49990754350023,4.0,1.0,0.3735672617123046,23.0,1.0,0
48.0,89.51420300454923,3.0,1.0,0.10403152551160795,72.0,0.0,0
12.0,86.08642026604973,5.0,0.0,0.3377163919263495,41.0,1.0,1
59.0,124.45633694904596,7.0,0.0,0.09498069313291617,80.0,1.0,1
26.0,119.3600804028778,7.0,1.0,0.23762086622556997,60.0,1.0,1
70.0,107.47893424111936,5.0,1.0,0.04693821694259271,21.0,0.0,0
62.0,44.53112592500596,4.0,0.0,0.25315613265416276,58.0,1.0,1
6.0,69.0450121827401,6.0,1.0,0.09381511733605571,57.0,1.0,1
,147.51581429507377,9.0,1.0,0.10577487694056385,49.0,1.0,1
34.0,71.82357930736417,11.0,0.0,0.06451787759835965,,0.0,1
33.0,110.57634825543703,11.0,0.0,0.06762273063538449,26.0,0.0,1
61.0,123.31495618085205,5.0,1.0,0.5317666922962162,26.0,1.0,0
28.0,61.69934834212445,,1.0,0.6011679526054848,28.0,1.0,0
34.0,126.04152846004244,4.0,0.0,0.4371642076238724,67.0,1.0,0
23.0,73.81170594095293,8.0,0.0,0.3157079285126883,58.0,0.0,0
20.0,45.42557488844977,5.0,1.0,0.35411192769948974,36.0,1.0,1
16.0,97.3066441428865,4.0,0.0,0.18484560992358473,35.0,0.0,0
49.0,74.40034455849668,1.0,0.0,0.37385138974046206,25.0,1.0,0
22.0,83.11238844619221,6.0,0.0,0.4341055090085491,21.0,1.0,0
54.0,110.28366367793114,3.0,0.0,0.3269047112808696,28.0,0.0,0
15.0,117.61393364976391,9.0,0.0,0.4725455607560961,51.0,0.0,1
36.0,69.44910378213837,4.0,1.0,0.5305609197985548,21.0,0.0,0
33.0,95.36198292514538,4.0,0.0,0.11603782987091438,27.0,1.0,0
71.0,88.60404585131775,7.0,0.0,0.48924700345574784,79.0,0.0,1
17.0,44.78775529176672,3.0,0.0,0.7448800639067612,51.0,0.0,0
46.0,92.28963424776703,8.0,0.0,0.12708498925458958,75.0,,1
56.0,66.92368229944958,8.0,0.0,0.15428669756859337,26.0,1.0,0
10.0,83.0455100090918,4.0,0.0,0.02992331785176743,37.0,0.0,0
36.0,121.26920097495592,8.0,0.0,0.19019872413521322,30.0,0.0,0
41.0,40.44699370388127,7.0,1.0,0.44183509206343774,80.0,1.0,0
45.0,31.68760828049256,0.0,0.0,0.13817001130010492,26.0,1.0,0
4.0,84.58593411530033,3.0,1.0,0.17294289434389978,38.0,1.0,0
2.0,94.05555431981071,7.0,0.0,0.08677383933954948,56.0,1.0,1
45.0,94.52279311583514,1.0,,0.3462419201196126,67.0,1.0,0
4.0,104.12214646600478,0.0,0.0,0.18581222815636023,80.0,1.0,0
36.0,86.86069009688482,9.0,0.0,0.5646938644886796,56.0,1.0,1
67.0,57.990679103265975,6.0,1.0,0.08881377976758977,72.0,1.0,0
61.0,105.42439945336889,4.0,0.0,0.5408723736045822,59.0,1.0,1
51.0,116.77115908925879,4.0,1.0,0.26519997923201066,42.0,1.0,0
9.0,13.283700322529782,11.0,1.0,0.34212606192902967,38.0,1.0,0
54.0,90.04126043943036,11.0,0.0,0.28250691738880956,44.0,1.0,1
57.0,24.218388326481353,0.0,0.0,0.27190671528468996,19.0,0.0,0
32.0,66.64395512633045,2.0,0.0,0.3023832924045155,33.0,1.0,1
48.0,69.00127325394976,3.0,0.0,0.20510991752023236,18.0,1.0,0
31.0,97.97422678042301,10.0,1.0,0.2614161098767773,21.0,0.0,1
47.0,80.60038291680564,5.0,1.0,0.3697853415817048,72.0,1.0,1
13.0,123.41021598008231,11.0,0.0,0.3535487741218037,74.0,0.0,1
23.0,10.0,5.0,1.0,0.3129680308971746,25.0,,0
23.0,82.2004060707181,10.0,0.0,0.5107219719462714,69.0,0.0,1
34.0,47.123196421670784,0.0,1.0,0.401411779398131,69.0,1.0,0
12.0,143.42260990287414,0.0,1.0,0.023622192813984845,32.0,1.0,0
29.0,116.63157975606363,7.0,0.0,0.49291153718387404,61.0,0.0,1
8.0,113.79542787174844,10.0,0.0,0.4201676124863119,25.0,0.0,1
64.0,116.21386984863537,4.0,1.0,0.25796241222747535,80.0,1.0,1
53.0,,4.0,0.0,0.4291151373865616,55.0,1.0,1
68.0,131.5209800067551,11.0,1.0,0.12118521836186069,70.0,1.0,1
7.0,74.85541718544768,0.0,1.0,0.13522953266009793,42.0,0.0,0
70.0,72.49267560810385,1.0,1.0,0.1654365956300833,63.0,1.0,0
14.0,56.87100447794377,0.0,1.0,0.042248439306990515,44.0,1.0,0
27.0,94.56908756148125,11.0,1.0,0.4634091503170823,69.0,0.0,1
51.0,83.0297292655469,10.0,1.0,0.4578488327079115,65.0,1.0,1
47.0,45.78936592681296,10.0,0.0,0.28557286774509444,66.0,1.0,1
53.0,111.50258706570558,3.0,1.0,0.34705085876935104,39.0,0.0,0
51.0,117.24195742623147,2.0,1.0,0.4102246617006763,68.0,0.0,0
23.0,68.18701554448064,3.0,1.0,0.4130468257671672,50.0,0.0,0
29.0,79.71527214088032,3.0,1.0,0.4234055407206684,44.0,1.0,0
43.0,63.04562913633386,8.0,0.0,0.4374514079518303,39.0,0.0,1
22.0,128.21885549358157,0.0,0.0,0.23198224818167207,32.0,1.0,0
44.0,37.7546441687553,2.0,0.0,0.5370395432345444,45.0,1.0,1
20.0,94.51529732936208,10.0,1.0,0.5859811502743549,18.0,0.0,1
11.0,140.4402182959034,9.0,0.0,0.4256616371671599,71.0,1.0,1
11.0,73.54256408686855,9.0,0.0,0.25762620220125326,65.0,0.0,1
1.0,139.19402176890952,10.0,0.0,0.5027552261684166,55.0,0.0,1
57.0,63.92938103024718,8.0,1.0,0.1943843091040228,,1.0,0
45.0,53.97933693824799,7.0,0.0,0.30522232621079115,18.0,0.0,0
70.0,66.77411694642878,4.0,1.0,0.3629665115498134,68.0,1.0,0
52.0,86.28028674045893,1.0,1.0,0.2232493495873376,59.0,1.0,0
6.0,80.58843315846579,9.0,1.0,0.12963566179747332,58.0,0.0,0
15.0,117.096637965654,4.0,1.0,,74.0,0.0,1
51.0,84.61563620883268,2.0,0.0,0.6516756623198589,48.0,1.0,0
6.0,107.40892586725028,0.0,1.0,0.12326895310822798,61.0,0.0,0
12.0,64.60241825435044,9.0,1.0,0.5413595447699296,19.0,1.0,1
49.0,79.6132508144242,5.0,1.0,0.5441339778287824,57.0,0.0,0
32.0,61.38648473103558,0.0,1.0,0.3678235225982238,48.0,1.0,0
63.0,58.979404039508815,11.0,0.0,0.3548119698368915,75.0,0.0,1
71.0,69.2612003401403,0.0,1.0,0.12274903344471404,32.0,1.0,0
3.0,13.97901228757297,9.0,1.0,0.29533522500355897,76.0,0.0,1
16.0,65.24401608545088,4.0,1.0,0.08537331217304268,21.0,1.0,0
22.0,129.12569187692537,9.0,0.0,0.05916408691689156,73.0,0.0,1
66.0,85.79294147378553,7.0,1.0,0.37906164759584676,42.0,0.0,1
57.0,72.90295191415849,1.0,1.0,0.18479192153624915,64.0,0.0,0
5.0,74.65594684631968,1.0,1.0,0.0798443050829476,26.0,,0
16.0,77.23702993123658,11.0,1.0,0.32970458109016865,21.0,0.0,0
32.0,94.32244493861963,10.0,0.0,0.5198277701700144,65.0,1.0,1
49.0,105.78393597512806,10.0,0.0,0.2051135147092157,18.0,0.0,0
34.0,91.28821930764691,0.0,0.0,0.40448747823835157,75.0,1.0,0
43.0,134.533698171859,1.0,0.0,0.5754343804143364,61.0,0.0,0
25.0,76.35012291865016,5.0,1.0,0.49192668168769343,49.0,0.0,0
35.0,107.54584649278237,7.0,0.0,0.15176744195390324,47.0,0.0,1
68.0,97.67311008143547,2.0,0.0,0.4921815027497589,41.0,0.0,0
12.0,101.34906399221218,9.0,1.0,0.29995433239149644,,1.0,0
24.0,41.202098531102806,11.0,0.0,0.2735285910871871,63.0,0.0,1
64.0,143.78704363985153,10.0,0.0,0.3141926533125994,19.0,1.0,0
21.0,134.29819322647913,10.0,1.0,,62.0,1.0,1
3.0,122.5948627316568,8.0,0.0,0.40584032135482373,64.0,0.0,1
47.0,112.31000659867657,7.0,0.0,0.06823125412222678,35.0,0.0,0
60.0,82.75195140070596,6.0,1.0,0.29906666662621895,42.0,0.0,0
15.0,41.70058140145979,4.0,0.0,0.3425416250088356,60.0,0.0,0
47.0,130.1302460966112,0.0,0.0,0.1677163090679377,38.0,0.0,0
2.0,65.99408478827363,4.0,0.0,0.19650694011720507,20.0,0.0,0
